tx_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,receiver_country,purpose_code,customer_id,risk_rating,kyc_completed,retention_period,initiator_id,approver_id,source_of_funds
5de667c0-e88c-4937-a567-8db7c03fd707,1985-10-25T02:00:33,412.95,GBP,1373556733822516,5371096171573863,CN,DE,TRANSFER,6505163d-b374-4033-8d94-22fbbc01bbd4,Medium,False,3.0,EMP-3498,EMP-9880,Gift
e940004c-24df-470a-9877-883939148a2b,2008-12-23T16:34:50,11743.79,USD,5675535940035549,4668458548197342,DE,FR,PAYMENT,a909b7af-02b9-4cc4-b076-3de3e9ed87d4,Medium,True,7.0,EMP-6274,EMP-7787,Salary
ea12d733-3623-4d0e-96fd-fcd4ced641e0,2011-05-31T12:31:37,8768.59,GBP,6982516967789707,3737641430081671,BR,DE,TRANSFER,5098da29-5599-4070-8b95-f93eb279b3b1,Low,False,10.0,EMP-1571,EMP-1983,Investment
7b43a528-ed6f-4bfd-b24f-f8e3f2b496a8,1970-08-25T05:47:29,5123.94,GBP,9447639261031395,4879233586633837,CN,FR,PAYMENT,9d7ecf79-34c4-413f-bfc5-ef169e1c7b5a,Low,True,5.0,EMP-0659,EMP-7093,Gift
dc154a51-79ef-477f-a6c1-f1f2b167fa35,2025-01-14T01:02:44,8491.96,EUR,9879671675463238,8701496983419750,CN,FR,CASH,1598f603-c8bc-4b8a-9832-f052c212e7b4,Medium,True,7.0,EMP-1417,EMP-0155,Gift
5eb0d164-245c-4823-866a-e87354502110,2007-04-13T01:22:50,8076.91,EUR,7787848726439818,0841666528175684,DE,US,TRANSFER,7cccaa8d-e450-4d1d-86bf-d6055bd78cd7,High,False,10.0,EMP-9821,EMP-6410,Gift
e2175ede-b26a-449e-9ed2-9641b93edbcf,1998-01-16T02:02:07,10686.71,USD,6739364121488838,8084114669306135,BR,FR,PAYMENT,a64b72e2-f356-4581-a667-ed1319661cfc,Low,False,3.0,EMP-3892,EMP-6793,Salary
f96a33bc-0b29-4ba7-bb84-3d361a6b3ba5,2001-12-15T07:12:02,4765.92,GBP,6229644998101221,1137062936839508,US,BR,TRANSFER,594f2c6d-e38d-4df3-aeec-c796ddb320a4,Medium,True,7.0,EMP-4871,EMP-1845,Gift
5d0505b3-b6ac-49f9-b099-3aee5b9b808f,2016-04-08T17:01:33,13071.34,USD,4736917563523098,9043645149047499,CN,BR,PAYMENT,21161781-a5c9-45dd-afb9-d0468a21775e,Low,False,3.0,EMP-1970,EMP-7696,
3db96026-a491-4a68-ab4b-8f57a7120ed6,2001-01-05T14:32:49,2747.81,GBP,7466410941349041,7336949091916828,CN,BR,TRANSFER,f738f7af-f54c-44d7-83ee-dc4b79db6f54,Low,True,1.0,EMP-3941,EMP-0626,Gift
48c1d6d5-fe14-44cb-892d-fc499dce225f,2002-02-16T23:56:32,8765.62,USD,2653422541637907,5614741965511909,US,FR,PAYMENT,97b52498-5dd8-4823-8503-633439bc6e09,Low,True,5.0,EMP-1450,EMP-3699,
ac89d1ee-cd7b-4cc4-9725-5657593c3020,1990-02-19T17:32:43,2582.13,EUR,1365407953276637,4708781040593614,BR,BR,PAYMENT,be1c40df-df83-4d35-bb0a-6ecaf570d6a7,Low,True,7.0,EMP-9407,EMP-4826,Gift
940b2900-cec1-4b76-a097-a31ed0078f75,1994-04-16T15:42:29,20692.07,USD,9576243466946085,5518459163460784,FR,US,CASH,5747a58c-5ac8-49a0-b390-5a5b7beab5a5,High,False,7.0,EMP-9295,EMP-9619,Salary
9f3b10a8-7dc0-408d-a1cd-bc5758e7fc6a,2000-05-08T23:18:22,8168.92,GBP,2089116985362763,3550373586746465,US,DE,PAYMENT,a411589d-1896-4246-ad4f-acd775a37146,Low,True,3.0,EMP-7425,EMP-4566,
4014e031-29e7-4496-bab1-d6260f7f5d54,2002-09-19T13:47:02,6344.26,GBP,5411776347715143,3808416438376339,US,FR,CASH,cf319253-54f7-4665-99c1-555f63e92557,High,False,5.0,EMP-9742,EMP-7297,
f238f55e-44b5-4ef6-9eac-9d03700354bf,1972-02-15T03:55:39,12209.43,USD,9017822248567852,5059535732322321,CN,BR,TRANSFER,7f59c59b-e92f-465a-91e4-a615a5d5fb0e,Medium,False,5.0,EMP-3378,EMP-4762,Salary
41f7eb75-792b-4785-a6c9-df201c6ab8e4,2010-07-09T02:49:16,4522.74,USD,0771413055277499,9491437521028056,BR,US,PAYMENT,94a010e0-a0f8-4b0a-8f1e-61daf6c5b32d,High,True,7.0,EMP-3979,EMP-0150,Gift
8ea6a03c-61a6-4255-810e-db3b445fa571,1988-01-11T20:24:50,7320.11,EUR,3296513806385971,5465342993293564,FR,CN,PAYMENT,ab6edf4b-999f-4446-aa5e-a400d77b20ad,Low,False,7.0,EMP-7319,EMP-5043,Salary
0eae8b8a-9fe8-4574-8f3a-6f96f65ff196,2018-12-06T12:54:34,13661.44,GBP,0885601395810659,2562020917849225,DE,BR,PAYMENT,fc66bb31-c033-4660-9782-38350653f7af,High,False,7.0,EMP-7484,EMP-2084,
f32c223d-2031-47aa-81bd-e97e53eb6dbf,1997-07-03T12:12:42,16797.4,GBP,5885255445215803,4800928838685707,DE,BR,TRANSFER,0629918d-e44e-4797-a1bb-cc70538352af,High,False,3.0,EMP-6822,EMP-4103,Investment
72e19951-a015-4c38-b63a-98c1313c8fd3,2025-04-26T10:32:09,1214.78,USD,3580018367479518,6486663423564754,FR,DE,TRANSFER,f704240a-f2d0-448d-9f3f-4d7a755946de,Medium,False,1.0,EMP-4981,EMP-3933,Investment
1b2a84b7-30eb-433d-86f4-477374b27175,1994-06-20T01:01:17,5219.95,USD,6864527574402529,7153023218702112,US,DE,TRANSFER,4c4d4790-e17b-4820-8ea1-6df81568c3ef,Medium,True,3.0,EMP-1670,EMP-7791,Gift
f9d84885-ece6-423d-b549-366f141fffbb,2005-10-07T09:28:02,16882.16,GBP,4656244037142309,0296178833812247,DE,CN,PAYMENT,b9a68d9d-7daf-443a-a605-69afe5a6a8dc,High,False,10.0,EMP-2109,EMP-5080,
5ae3e959-dcec-43d8-a8aa-7de4cbec15e7,1991-05-04T04:41:20,12504.22,USD,3953208684740562,4431123937517544,FR,FR,PAYMENT,90b5f9b2-c589-47b2-b24a-ceea2a7e836e,Medium,False,5.0,EMP-6156,EMP-6126,Investment
fae42485-f5e4-41aa-90c6-858fc2895dca,1991-10-21T15:05:34,6873.58,USD,0417764952262261,1335677375596623,FR,FR,PAYMENT,54a35bd9-e2a4-43d7-90ca-ca8d8b43b52a,High,True,5.0,EMP-7448,EMP-9080,Gift
050744ef-b62f-4fe9-b934-c216ab0d7319,2003-09-11T19:23:28,4551.21,EUR,6810673958296494,2283563262629391,FR,BR,TRANSFER,a80121e3-4505-48b1-a451-39822b596ca6,High,False,5.0,EMP-7067,EMP-2785,Salary
ff23aa56-baad-444c-9968-4b333b602b2e,2004-09-19T20:34:22,950.55,EUR,8773021223650388,2083447807448734,FR,BR,TRANSFER,397ac082-f4d4-45aa-8462-df2e6fc9a282,High,True,1.0,EMP-4433,EMP-3366,
f3caf06f-d13e-402b-8b0b-05d5823e5228,2005-06-23T01:03:06,9700.36,GBP,5815313245740280,8965193448566134,US,FR,PAYMENT,07c8d824-9c49-4481-b58c-ef506ef1637d,Medium,True,3.0,EMP-0867,EMP-6355,Salary
18def76f-ab28-41b1-912a-c3da0721f7ea,2007-01-17T11:33:31,3746.58,EUR,2195140154456264,3414296884214573,DE,DE,TRANSFER,1f864e1f-9f6b-4e8e-8368-262c93b2f80e,High,True,7.0,EMP-5128,EMP-0867,
df0dca50-13f7-4476-a178-593fed733aa2,1970-06-08T06:36:44,3115.75,GBP,4772807955232664,7650275130054909,CN,BR,PAYMENT,e93e97e2-77f8-4379-b017-1c22e118c9ac,High,False,7.0,EMP-1784,EMP-2759,Investment
2fb836fc-6a9a-4c16-af6e-7a5d4278b0fb,1990-09-16T23:01:33,2249.36,USD,3757887297884790,9755183374089869,CN,FR,PAYMENT,6e58f815-a7fb-437d-b45b-b3ad9bb74038,Low,False,10.0,EMP-9867,EMP-2079,Gift
48ad6bf9-3120-4205-86b2-90a149e9397b,1993-03-29T22:47:09,13031.17,GBP,7586925932138380,9751877048302238,DE,US,PAYMENT,47c589ba-aef6-4be8-91d2-7da4b436ae0f,Medium,False,3.0,EMP-0434,EMP-3870,Investment
b9c11c1b-332a-4519-b595-6a89fc1b45c0,2012-03-22T20:22:53,9721.09,GBP,8669757239632282,3946457906696247,CN,BR,CASH,55507ea4-2be8-4a2e-8189-a94efc36484a,Medium,False,7.0,EMP-6747,EMP-3374,Salary
bfae1612-d6a3-43b4-8fe3-a8f0a200b399,2008-06-18T18:59:28,15938.02,EUR,7224591675093706,7412094167100177,BR,US,PAYMENT,bf9e02dc-b77a-42b4-be55-47a22ca7d924,Low,False,3.0,EMP-8434,EMP-7302,Gift
117d448e-3359-4e33-9017-3873c038811b,1986-07-15T21:58:07,13049.76,EUR,3056662908182224,8048309085710005,CN,DE,TRANSFER,373366b3-fe57-45db-babe-34d4f8e80330,Medium,False,7.0,EMP-1614,EMP-0526,
33de9761-763e-440d-bca4-c37109086cfe,1988-11-16T21:07:19,5134.91,USD,3918912713037999,2129831901959116,DE,CN,CASH,9cb81c23-4e0c-4fed-a300-91698be69991,Low,True,1.0,EMP-6304,EMP-7581,Investment
e33abddc-eb3d-462d-a469-5797b80828a6,1997-01-29T15:06:22,18086.64,EUR,5773148348101692,5137244074595088,CN,CN,CASH,328cc899-7799-4a84-ba1f-a830b7eaef12,High,False,5.0,EMP-9928,EMP-3601,Gift
004dd69b-3638-4b55-bc6e-4002fceac459,1989-06-18T21:37:38,7954.57,GBP,8267293936392531,3741768960457668,US,FR,PAYMENT,beade7be-bfb1-4381-9718-df3f3dfb2ab1,Low,False,7.0,EMP-2974,EMP-2499,Investment
85257880-408d-46c8-8ab9-b816b06d14c6,1988-07-22T06:28:39,12002.39,EUR,4198344806704146,5669464441284956,CN,FR,CASH,996199bf-ac08-4215-b916-facd097abdf5,High,False,3.0,EMP-6954,EMP-1210,Gift
65c1623f-6fff-428e-998c-875ca4cf0641,1981-11-23T18:20:49,10124.26,EUR,9941718087690655,4791991468364144,DE,US,TRANSFER,9d2564b6-51d2-4003-b566-59ec161b2f9d,Low,True,3.0,EMP-5475,EMP-1547,Salary
c243ba9f-5828-4386-ad04-f0a3ca9650a3,2014-07-21T18:38:38,17026.4,GBP,9169670778677570,0774070781523840,US,US,PAYMENT,90c05ff9-230b-43c6-ac4b-4f4abd3dde86,Low,False,3.0,EMP-8116,EMP-4609,
3fa09429-3988-40fa-a83f-7c5e27615f52,1973-09-10T23:53:26,16217.24,EUR,6508458649523478,2711493339937510,CN,BR,PAYMENT,12f7c85f-f3aa-4899-a18f-582fa01a768f,Medium,True,3.0,EMP-2308,EMP-4899,
454548dc-02b4-4cdb-aa82-5711ff68148c,2012-04-10T09:54:32,2838.64,EUR,7382274054032915,9926079340022145,BR,BR,PAYMENT,303b76aa-c938-4935-8a76-a96e5dc4f1c6,Low,True,7.0,EMP-0701,EMP-7955,Salary
5e4c751b-06ab-4c13-ac0a-a63ccce12238,2013-12-11T19:56:48,841.46,EUR,3183033232254131,7716561265376447,US,DE,PAYMENT,e9833d11-7e37-4f68-af63-2fde5583418d,Low,False,10.0,EMP-9757,EMP-0002,Investment
953668f2-211d-4b15-a626-b11120217114,1995-03-25T21:58:04,13833.58,USD,1113277241663724,2785034457555018,DE,FR,PAYMENT,003284fb-59e7-47bf-8133-e60070c9d872,Medium,False,7.0,EMP-6180,EMP-9676,Gift
af7b2034-c0cb-4ece-a3ec-1813825d7a9c,2015-01-11T04:03:51,10819.33,USD,3098618288644013,4097563065501793,BR,DE,PAYMENT,651baf7f-9876-46b0-8e5d-cd4fd6882fb3,Medium,True,1.0,EMP-9994,EMP-3864,Salary
366c9b44-0e37-432d-9251-d11c19076bbb,2008-02-18T09:57:22,1435.07,USD,7601357086350995,5235544580380921,DE,DE,PAYMENT,1882f04b-bdc3-4623-b7c4-1d64acaee9cd,Low,True,3.0,EMP-2137,EMP-9227,Salary
bb3318a2-74ce-41c9-963f-bba27f7bd481,1991-02-18T11:56:09,5222.31,USD,5115212546802091,8074930624658600,US,US,PAYMENT,b542ce39-1c45-4cb6-bf22-ee1a54b9a74d,Low,False,5.0,EMP-4286,EMP-9263,Investment
8043b657-59d8-4199-8d25-e5a04bc89701,2021-09-02T10:11:26,1581.39,GBP,5835087230230805,9071109111372669,CN,BR,TRANSFER,141e268d-6acc-4a79-8a96-ace93b44a47d,High,False,10.0,EMP-3904,EMP-7527,Gift
3450e655-f18a-44ae-be57-089e3a3e93c4,2001-07-20T04:27:08,5897.03,EUR,0668963165257451,7179128775995246,US,FR,PAYMENT,eb22ae10-673b-43ef-8ace-7fca521cb889,High,False,1.0,EMP-4545,EMP-8453,Investment
82778717-e3e2-472b-9549-b77128c81cc9,2022-08-19T15:06:20,644.13,EUR,4441556302036937,7751816985374487,FR,BR,TRANSFER,26671b32-d703-4423-b555-d232b13747a0,Low,False,10.0,EMP-3675,EMP-3173,Investment
f5074f11-dc55-444c-bdeb-f2d9a43ebb9e,1981-05-22T13:25:46,3852.11,EUR,4909729573430964,9886667120061612,BR,BR,CASH,4a9d2538-d359-4a84-86dd-dead20f7cf13,Medium,True,1.0,EMP-4315,EMP-2186,Investment
9064fd7b-d478-4064-84a0-7b941b51c710,2009-06-03T06:30:14,7754.95,EUR,3703448175924777,2370134529308234,US,CN,TRANSFER,a668112e-f8ab-410e-9fce-c9049d8ec31b,Low,False,1.0,EMP-2521,EMP-2888,Salary
394ac55e-2c2f-43b0-a044-9dfd2c9de5ee,2002-01-29T00:11:54,17149.59,USD,4129654986209672,0170908915985586,FR,US,PAYMENT,52ecf97d-06c6-4bc6-8ce1-86a97ad3adcc,Low,True,1.0,EMP-3173,EMP-5221,
79fe160b-e58c-46f5-bcbd-fb5ad8f4a07a,2012-01-25T18:07:36,7651.78,GBP,1933913616261212,9910811655828986,FR,FR,PAYMENT,5d0ffcd1-4b34-4021-8a57-7b380e039950,High,False,7.0,EMP-6655,EMP-7304,Investment
ff831a9f-ddb8-4868-808a-04578c96c014,1971-09-08T23:37:01,5191.22,USD,1676087023730701,7054295426077351,US,US,PAYMENT,670c0177-8e9d-4ece-8a85-4077e9b95251,Low,False,5.0,EMP-0841,EMP-7024,
2680080a-d86c-4c43-b069-03fb8e977032,1975-01-04T13:51:35,5131.81,GBP,6835149324808445,7395611876254560,DE,BR,TRANSFER,6444d263-e456-4ac0-bc15-a4ee2eae593a,Low,True,10.0,EMP-6414,EMP-8631,Investment
3873a61b-006c-480e-a036-d0240d0036cd,1981-08-10T20:14:54,15811.66,EUR,0105921136159666,6422447136325684,BR,DE,PAYMENT,6911b634-2395-4f42-84bc-278cc0fe5db1,Low,False,5.0,EMP-6322,EMP-6626,
18ebe712-a419-4ce7-97ea-c03b31c16ca4,2024-06-14T20:07:07,5301.2,USD,2660344687656625,9472899429484463,US,FR,TRANSFER,22a6ea6e-99d2-4096-a6ca-0c20da3028c0,High,True,7.0,EMP-2534,EMP-9548,
1c5945f3-628e-4cde-8fc9-b0d43f6bbca8,1999-10-13T12:20:39,5556.15,USD,4592774171911085,6934536611012480,BR,CN,TRANSFER,38948015-eb2c-483a-b7c3-e9733837335d,Medium,False,10.0,EMP-8700,EMP-8423,
c1710abe-85a6-473e-badd-a06b79960db8,1993-10-05T15:24:19,253.47,GBP,3547603310389387,1379866712958114,BR,FR,PAYMENT,917bc4ba-1b22-4269-9345-93d1d4a8ad4f,Medium,True,1.0,EMP-7284,EMP-6857,Gift
2dac07a1-a9a1-4afa-9430-020810ac4a37,1981-05-31T05:52:26,4914.33,USD,4502504638095055,0660385855165953,BR,FR,PAYMENT,3346a1c0-2877-4a30-ac14-0317a19db132,Low,True,10.0,EMP-8317,EMP-1541,Investment
94acba57-2cd7-40c2-95b7-5c46475228c1,1989-07-16T22:12:38,2717.24,GBP,6770754886266651,5286398200297336,US,FR,CASH,f010f9e0-656a-4475-918b-0c4206c9cc70,Low,False,1.0,EMP-9198,EMP-0186,Salary
26e3b04d-232e-411a-9bbf-9735361b40b5,1999-06-24T06:41:41,2992.87,GBP,5127564726058167,9630898118594288,DE,FR,TRANSFER,a87fd344-a8f1-4a8c-b6d1-0d6a11de56a5,Low,False,7.0,EMP-8059,EMP-5361,Investment
5830fd12-c537-45aa-a424-3fbf5131d03e,1990-09-19T07:27:43,9111.22,EUR,4052022132770944,2030669912236850,BR,US,TRANSFER,fed4f14a-bbde-413f-9b1e-92619e9f95b1,Medium,False,1.0,EMP-6516,EMP-8000,Investment
2702cf47-8b7b-44bd-b4ba-6f4c847b6ad5,1983-09-18T03:23:54,8374.99,GBP,4238235228214704,6490320421017829,DE,DE,TRANSFER,4cc45a40-c259-426c-9017-5d195fcdad39,Medium,False,1.0,EMP-5625,EMP-4197,
23d1711c-4c79-4d72-b318-e2f760ffe88f,1988-12-29T22:31:25,2511.17,USD,3729739833116250,5918897500224916,US,FR,PAYMENT,cf04c3bc-de82-4125-9c09-6f9c4ec56460,Medium,False,7.0,EMP-1893,EMP-8470,Salary
8443976f-6321-448f-82fe-0a9c2f358c2c,1990-10-31T09:55:40,5712.07,USD,8037749312987994,8642589223204752,BR,US,TRANSFER,cf5d4009-b8ee-4616-8306-14c8fc407148,Low,True,10.0,EMP-7986,EMP-1612,
12a06272-6eb0-4283-9936-77b76550450a,1997-01-28T00:42:28,8458.4,GBP,3124944097128097,6524533625063406,DE,CN,CASH,23a41fe2-07f9-4330-9a2e-cd0920d6a203,Medium,False,1.0,EMP-0607,EMP-4980,Gift
42336171-d38f-4f8a-8afd-50ef1a8f644a,2011-06-21T08:31:24,6596.1,USD,2704345705638519,3308393761068399,CN,BR,TRANSFER,e08952fe-8781-4780-9a7b-aae34539b860,High,False,3.0,EMP-0142,EMP-5931,
69007db1-aec4-4c55-892f-251a38ecf798,1985-02-21T11:42:51,17795.32,EUR,2277465646252759,8490762681947332,BR,US,CASH,856a8f28-eb59-410c-ab36-8c055eb2c24b,High,True,10.0,EMP-7570,EMP-4076,Salary
68612e58-dd9d-4548-9d27-93bb66de7e0b,1974-05-12T12:01:44,12498.4,EUR,9406115322254099,3530914162594772,DE,CN,TRANSFER,dad89a3a-38dd-4898-9c0a-09d3a3aa2b4e,High,True,5.0,EMP-2669,EMP-3155,Salary
b15757af-1076-44e0-af34-cf198f5e3968,1990-07-26T20:39:09,11771.23,EUR,8495041964535769,8110916617656125,US,CN,TRANSFER,bffba7b0-cb2c-487a-9249-ef3c9803f063,Medium,True,1.0,EMP-4689,EMP-2361,Gift
abf0f559-2c84-4f26-b9ed-2a80543c1dc8,2005-02-05T16:43:51,15139.43,GBP,0238544328992886,0400376700259959,US,BR,PAYMENT,7f5502a6-9ed9-43a8-9287-9c54809522b7,Low,False,5.0,EMP-8555,EMP-4740,Salary
abde7d17-00be-4ac2-8cbb-92ef3649b7e1,2003-11-07T10:56:03,26120.04,USD,2829284065230130,8701029956012323,DE,BR,PAYMENT,a7e2faec-a086-42ff-a6ee-f04957a7df65,Low,False,7.0,EMP-8652,EMP-8118,Investment
50274621-4d93-4645-9872-7e6160eabaf3,1999-09-24T05:15:14,4512.36,GBP,7018649837312035,4164117856686725,BR,US,CASH,45ae85c1-945d-4990-b62e-bb139bc53396,Medium,False,5.0,EMP-0754,EMP-7722,
5bd2a2f7-1103-4842-8fac-190534f4d1fd,1973-11-10T04:20:10,16958.99,USD,7221168312381498,3708625364129144,FR,US,CASH,f5161f0a-53b0-47b7-b7c3-29b3b005878d,Low,True,7.0,EMP-1586,EMP-8302,Salary
1c5e3ab9-72f6-46ee-93ad-05c757ffd477,2023-02-10T05:30:55,2532.54,USD,2902748369526415,2574891012436940,US,BR,PAYMENT,fd640d53-510e-4089-8780-d9b6152ba492,Low,True,3.0,EMP-1265,EMP-6818,Investment
7baf0371-61ef-44f1-bd4a-3de9efd6744b,1991-10-04T23:56:39,3151.3,USD,1912758660254961,8153944763861481,FR,CN,CASH,8991f0e8-53b0-45f8-980a-3158209127bc,High,True,1.0,EMP-4542,EMP-5939,Investment
4ee2af92-d6c6-4e99-914c-f45c96f845bf,2004-06-23T07:02:00,6292.54,EUR,5053192838264503,0752653374716303,CN,CN,PAYMENT,c31e77b1-f1af-4905-b557-1c571b981dd7,Low,False,7.0,EMP-5972,EMP-7524,Investment
ef561f64-e3ee-4352-a8f2-2e9eb1ddead6,1982-09-01T02:32:29,13043.74,USD,8559354163086483,5345365528865060,CN,DE,PAYMENT,24457f5e-8cb0-4786-8dcf-9f822247539d,Low,True,3.0,EMP-4077,EMP-1537,Salary
54961792-14d0-4b8b-8dc4-7d13883d9242,1987-08-23T14:55:06,4987.33,USD,1138204827083663,9386326755463461,CN,US,CASH,6c203433-26ac-41b5-a5ff-f201260a0005,High,False,7.0,EMP-2294,EMP-4486,
cd8c319e-8b2b-49bb-9dfb-138a4aeec308,1990-08-24T02:07:18,2624.94,EUR,1787205605057194,6392163811920234,BR,FR,PAYMENT,f64194bb-6b34-4e32-aa31-8a26c5630d89,Low,True,10.0,EMP-9831,EMP-5287,
4e6061b0-550a-404b-80d1-741f73c06ac3,1992-08-04T12:55:24,1347.9,GBP,0684700838385083,6863162680502907,FR,US,PAYMENT,0226bdec-6276-4c39-b2a5-f0ec95ae23bf,Low,True,5.0,EMP-3142,EMP-2967,
46f647cf-5d4a-4c38-8a3f-25e1c809523f,1990-05-03T15:54:43,8023.97,EUR,0837200668095876,5602418535178467,CN,US,CASH,58547c75-958e-4adf-8fab-ab8b26e78d19,Low,True,5.0,EMP-6932,EMP-2921,Salary
7a142f16-2488-4137-8cf4-a264fa1bcc0b,1983-08-09T05:14:24,6378.59,USD,0771823267622500,2504164759271061,CN,US,CASH,f6e367ba-3d23-4211-9b01-ddf592002259,High,False,10.0,EMP-2101,EMP-1093,Gift
8ac27c1e-9011-4b85-92d1-f874fe7cd811,1980-07-31T21:15:19,2816.22,EUR,4510131521127311,5059610255223367,FR,US,CASH,8ba15f17-930a-4444-b866-1654b026f5b1,High,True,5.0,EMP-0501,EMP-9324,Salary
23a90559-e74f-463e-81b9-a4f476b6ab69,2021-01-03T00:27:04,11192.3,GBP,9168138737733914,7553768372482927,BR,CN,TRANSFER,3a2729fb-a01b-4895-9a14-82860d666737,Low,True,3.0,EMP-6044,EMP-9917,Investment
b19bf304-6ca9-4fd3-8c09-f00fb9119b73,2011-11-01T08:42:44,4531.2,GBP,2301178583711211,1341270310807293,DE,CN,TRANSFER,1ff50ce5-c879-4402-aefd-903331dd567d,Low,False,1.0,EMP-4312,EMP-6866,Gift
ef8e8e08-4247-4186-a921-415c83f91f35,1978-02-20T22:27:22,2375.91,EUR,8283286921593050,3921390566199286,FR,US,TRANSFER,ee5668a3-361b-4991-a07b-4e8c2edec0a5,High,False,1.0,EMP-7898,EMP-1593,Gift
3225de7c-2897-47cf-8432-e2bf7bda8277,1995-08-21T11:04:46,23.24,EUR,6868403324904521,8594382826235299,BR,BR,TRANSFER,36a18778-2863-4c60-b9ea-69af528d3ee0,High,True,7.0,EMP-1416,EMP-4868,Investment
33709469-1032-485a-938d-b45502d4377b,2006-03-01T12:23:47,7825.56,GBP,2080984011979118,7371473618007452,FR,CN,TRANSFER,a74dffaf-0af1-4b9e-839f-0c21bca9c608,Low,True,10.0,EMP-0424,EMP-7375,
cfaaeb91-a36b-4b32-b2a9-e3435def2c2e,2001-12-04T22:59:50,21973.42,GBP,3670956380473247,0193510874787860,US,FR,TRANSFER,387b3001-9588-4e4e-b58c-c4a5d202f5f5,High,True,1.0,EMP-2391,EMP-7676,Investment
778c1689-3ad7-4674-b2e9-882384eb2a3d,1988-07-19T07:44:48,6733.22,USD,6274261786647650,2629008886585641,DE,FR,CASH,fc2402aa-c0d9-4e4f-9364-109a8d45e684,Low,True,7.0,EMP-7941,EMP-3631,Investment
ef76363a-815d-493f-88d1-6725885ce1f9,1974-02-22T01:18:12,10458.44,USD,6006797976398453,5617517465118035,CN,US,CASH,444f5404-1fcd-46fe-8ba1-0d29e855a965,Medium,False,3.0,EMP-7613,EMP-4649,Investment
26d9364d-f3b3-4077-85ba-8239c54fbad7,2013-12-23T10:08:40,5834.74,USD,9393281353354106,5627724622624306,CN,CN,CASH,09c2f86c-ca40-43d6-a071-39ec220c664b,Low,False,10.0,EMP-8429,EMP-2939,Salary
42285b3a-2e4e-472b-ac9e-e02291e14353,1972-12-25T11:57:54,11.57,USD,8282720604982905,2982963564837621,DE,BR,PAYMENT,a4f7c8f3-a193-4361-9440-42ce38e9df2b,Low,False,7.0,EMP-3137,EMP-5441,
3294ee49-c333-4996-a528-aa44f148197f,2000-09-29T06:59:35,12799.08,GBP,7449335125721903,8267082802192611,FR,US,PAYMENT,3f7396f5-39b4-49bb-81be-8597ce856cc7,High,True,1.0,EMP-1828,EMP-0957,Salary
39d55959-90ff-4b39-ba8f-554083b42523,2012-08-11T22:22:39,8334.04,GBP,5775696594443701,8188664807227863,CN,DE,CASH,09622964-c572-4bfa-bee4-150dbe30e0bb,Low,False,1.0,EMP-3630,EMP-8358,Gift
2cc5c7ba-dc9e-4f3d-b37a-2e39b63632bc,1976-03-29T16:55:40,8792.64,GBP,6324683917440196,3459737341678769,DE,CN,PAYMENT,184759ce-bff3-4357-8804-19506a0a00d7,High,True,7.0,EMP-3239,EMP-0649,Gift
9bbdc40a-4492-49a6-bd9c-3277ad8e2411,2015-06-04T10:57:56,7458.43,GBP,1799787290255990,7717600074066119,DE,US,PAYMENT,1cbec4b0-161f-4c11-8775-b395de3caeff,Low,False,10.0,EMP-0341,EMP-1209,
c4404b3c-e0ed-41d3-8bf2-b842dfc9dd61,1983-08-02T15:32:03,7592.93,EUR,9421529915533522,2495373427425277,BR,FR,PAYMENT,e9061827-782f-4b17-a147-dea145b7aa72,Medium,False,3.0,EMP-6962,EMP-9869,
c2202fb6-39dd-4988-8208-e56c01a08ed2,1971-08-28T06:02:48,2723.17,GBP,8919437237757507,8645859880017059,US,CN,TRANSFER,7733e153-5d56-4e7d-9af5-96e59064cdc5,Medium,False,10.0,EMP-8971,EMP-8076,
2ea99abc-acb4-4f77-bfda-970b4283f9cb,1981-03-13T11:03:04,2566.36,EUR,0984640635110349,9945658329615645,US,US,TRANSFER,1a624c68-2cab-497d-8e33-717831c16325,Low,False,5.0,EMP-9680,EMP-2239,Gift
438dfa5c-2a2c-4aef-b3c6-a2cc05275fbc,1978-04-14T04:52:11,1641.04,USD,0970545589459693,3617142027602513,US,BR,TRANSFER,6b4c9f4f-cd98-42fe-88c0-c418fcf602cb,Low,True,1.0,EMP-2442,EMP-6102,
dbc02b6b-52c5-4a76-ad85-102940575160,1980-10-10T12:37:50,5867.76,EUR,7292915028569368,6845869053810651,CN,US,CASH,fd3110be-a002-4ca7-8c35-3eca94e0db6e,Low,False,10.0,EMP-0113,EMP-7709,Salary
c003d99d-7bc5-486c-834f-a3f70eef2d33,2023-05-08T19:36:01,22982.31,EUR,9175177800495304,9179649933794438,US,FR,TRANSFER,cb467f4e-fc9b-42b7-b5c7-bc9ecdedd6c5,Medium,False,5.0,EMP-4248,EMP-8481,
05f13f01-5014-47e8-b8c5-c90211512d94,1987-12-25T22:28:38,1763.76,EUR,0775335003953253,3405081950032394,DE,CN,PAYMENT,5b05408a-4edb-48a5-b3bd-8b14d4c880f0,Medium,False,7.0,EMP-0921,EMP-9303,
7a17d0fc-b797-4ce8-b48f-0fac3f9b03f6,2007-01-15T05:25:18,1630.87,EUR,8441294138864894,5777321741880991,BR,US,CASH,b413e4c8-c267-4d7f-83c1-e259e5582bf5,High,True,3.0,EMP-4918,EMP-6199,Salary
